WJSpecID,Scientific,TipLabel,PatchClade,Hackett_FineClades,Hackett_CoarseClades,English,FileName,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder,PassNonPass,OscSubOsc
200,Talegalla jobiensis,Talegalla_jobiensis,Megapodiidae,Megapodes,Megapodes,Brown-collared Brush-turkey,bow00200,LC,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
201,Macrocephalon maleo,Macrocephalon_maleo,Megapodiidae,Megapodes,Megapodes,Maleo,bow00201,EN,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
202,Megapodius nicobariensis,Megapodius_nicobariensis,Megapodiidae,Megapodes,Megapodes,Nicobar Megapode,bow00202,VU,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
203,Megapodius cumingii,Megapodius_cumingii,Megapodiidae,Megapodes,Megapodes,Tabon Megapode,bow00203,LC,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
204,Megapodius bernsteinii,Megapodius_bernsteinii,Megapodiidae,Megapodes,Megapodes,Sula Megapode,bow00204,NT,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
206,Megapodius reinwardt,Megapodius_reinwardt,Megapodiidae,Megapodes,Megapodes,Orange-footed Megapode,bow00206,LC,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
207,Megapodius freycinet,Megapodius_freycinet,Megapodiidae,Megapodes,Megapodes,Dusky Megapode,bow00207,LC,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
210,Megapodius affinis,Megapodius_affinis,Megapodiidae,Megapodes,Megapodes,New Guinea Megapode,bow00210,LC,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
211,Megapodius eremita,Megapodius_eremita,Megapodiidae,Megapodes,Megapodes,Melanesian Megapode,bow00211,LC,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
212,Megapodius layardi,Megapodius_layardi,Megapodiidae,Megapodes,Megapodes,Vanuatu Megapode,bow00212,VU,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
213,Megapodius laperouse,Megapodius_laperouse,Megapodiidae,Megapodes,Megapodes,Micronesian Megapode,bow00213,EN,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
214,Megapodius pritchardii,Megapodius_pritchardii,Megapodiidae,Megapodes,Megapodes,Polynesian Megapode,bow00214,EN,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
215,Eulipoa wallacei,Eulipoa_wallacei,Megapodiidae,Megapodes,Megapodes,Moluccan Megapode,bow00215,VU,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
216,Leipoa ocellata,Leipoa_ocellata,Megapodiidae,Megapodes,Megapodes,Malleefowl,bow00216,VU,BL3,Megapodiidae,Megapodes,7,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
228,Lerwa lerwa,Lerwa_lerwa,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Snow Partridge,bow00228,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
229,Ammoperdix griseogularis,Ammoperdix_griseogularis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",See-see Partridge,bow00229,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
230,Ammoperdix heyi,Ammoperdix_heyi,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Sand Partridge,bow00230,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
231,Tetraogallus caucasicus,Tetraogallus_caucasicus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Caucasian Snowcock,bow00231,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
232,Tetraogallus caspius,Tetraogallus_caspius,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Caspian Snowcock,bow00232,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
233,Tetraogallus tibetanus,Tetraogallus_tibetanus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Tibetan Snowcock,bow00233,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
234,Tetraogallus altaicus,Tetraogallus_altaicus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Altai Snowcock,bow00234,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
235,Tetraogallus himalayensis,Tetraogallus_himalayensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Himalayan Snowcock,bow00235,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
236,Tetraophasis obscurus,Tetraophasis_obscurus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Chestnut-throated Partridge,bow00236,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
237,Tetraophasis szechenyii,Tetraophasis_szechenyii,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Buff-throated Partridge,bow00237,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
239,Alectoris barbara,Alectoris_barbara,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Barbary Partridge,bow00239,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
240,Alectoris melanocephala,Alectoris_melanocephala,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Arabian Partridge,bow00240,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
241,Alectoris chukar,Alectoris_chukar,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Chukar,bow00241,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
242,Alectoris philbyi,Alectoris_philbyi,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Philby's Partridge,bow00242,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
243,Alectoris magna,Alectoris_magna,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Rusty-necklaced Partridge,bow00243,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
244,Alectoris graeca,Alectoris_graeca,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Rock Partridge,bow00244,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
245,Alectoris rufa,Alectoris_rufa,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Red-legged Partridge,bow00245,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
247,Francolinus francolinus,Francolinus_francolinus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Black Francolin,bow00247,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
248,Francolinus pictus,Francolinus_pictus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Painted Francolin,bow00248,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
249,Francolinus pintadeanus,Francolinus_pintadeanus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Chinese Francolin,bow00249,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
250,Francolinus pondicerianus,Francolinus_pondicerianus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Grey Francolin,bow00250,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
251,Francolinus gularis,Francolinus_gularis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Swamp Francolin,bow00251,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
252,Francolinus coqui,Francolinus_coqui,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Coqui Francolin,bow00252,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
253,Francolinus albogularis,Francolinus_albogularis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",White-throated Francolin,bow00253,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
254,Francolinus schlegelii,Francolinus_schlegelii,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Schlegel's Francolin,bow00254,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
255,Francolinus lathami,Francolinus_lathami,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Forest Francolin,bow00255,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
256,Francolinus sephaena,Francolinus_sephaena,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Crested Francolin,bow00256,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
259,Francolinus streptophorus,Francolinus_streptophorus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Ring-necked Francolin,bow00259,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
260,Francolinus finschi,Francolinus_finschi,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Finsch's Francolin,bow00260,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
261,Francolinus africanus,Francolinus_africanus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Grey-winged Francolin,bow00261,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
262,Francolinus levaillantii,Francolinus_levaillantii,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Red-winged Francolin,bow00262,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
263,Francolinus psilolaemus,Francolinus_psilolaemus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Moorland Francolin,bow00263,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
264,Francolinus shelleyi,Francolinus_shelleyi,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Shelley's Francolin,bow00264,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
265,Francolinus levaillantoides,Francolinus_levaillantoides,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Orange River Francolin,bow00265,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
267,Francolinus nahani,Francolinus_nahani,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Nahan's Francolin,bow00267,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
268,Francolinus hartlaubi,Francolinus_hartlaubi,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Hartlaub's Francolin,bow00268,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
269,Francolinus bicalcaratus,Francolinus_bicalcaratus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Double-spurred Francolin,bow00269,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
270,Francolinus clappertoni,Francolinus_clappertoni,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Clapperton's Francolin,bow00270,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
271,Francolinus icterorhynchus,Francolinus_icterorhynchus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Heuglin's Francolin,bow00271,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
272,Francolinus harwoodi,Francolinus_harwoodi,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Harwood's Francolin,bow00272,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
273,Francolinus adspersus,Francolinus_adspersus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Red-billed Francolin,bow00273,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
274,Francolinus capensis,Francolinus_capensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Cape Francolin,bow00274,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
275,Francolinus hildebrandti,Francolinus_hildebrandti,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Hildebrandt's Francolin,bow00275,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
276,Francolinus natalensis,Francolinus_natalensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Natal Francolin,bow00276,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
277,Francolinus ahantensis,Francolinus_ahantensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Ahanta Francolin,bow00277,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
278,Francolinus squamatus,Francolinus_squamatus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Scaly Francolin,bow00278,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
279,Francolinus griseostriatus,Francolinus_griseostriatus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Grey-striped Francolin,bow00279,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
280,Francolinus leucoscepus,Francolinus_leucoscepus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Yellow-necked Spurfowl,bow00280,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
281,Francolinus rufopictus,Francolinus_rufopictus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Grey-breasted Spurfowl,bow00281,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
282,Francolinus afer,Francolinus_afer,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Red-necked Spurfowl,bow00282,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
286,Francolinus swainsonii,Francolinus_swainsonii,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Swainson's Spurfowl,bow00286,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
287,Francolinus erckelii,Francolinus_erckelii,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Erckel's Francolin,bow00287,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
288,Francolinus ochropectus,Francolinus_ochropectus,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Djibouti Francolin,bow00288,CR,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
289,Francolinus castaneicollis,Francolinus_castaneicollis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Chestnut-naped Francolin,bow00289,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
290,Francolinus nobilis,Francolinus_nobilis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Handsome Francolin,bow00290,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
291,Francolinus jacksoni,Francolinus_jacksoni,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Jackson's Francolin,bow00291,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
292,Francolinus camerunensis,Francolinus_camerunensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Mount Cameroon Francolin,bow00292,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
293,Francolinus swierstrai,Francolinus_swierstrai,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Swierstra's Francolin,bow00293,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
294,Perdix perdix,Perdix_perdix,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Grey Partridge,bow00294,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
295,Perdix dauurica,Perdix_dauurica,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Daurian Partridge,bow00295,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
296,Perdix hodgsoniae,Perdix_hodgsoniae,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Tibetan Partridge,bow00296,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
297,Rhizothera longirostris,Rhizothera_longirostris,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Long-billed Partridge,bow00297,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
298,Margaroperdix madagascariensis,Margaroperdix_madagascariensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Madagascar Partridge,bow00298,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
299,Melanoperdix niger,Melanoperdix_niger,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Black Partridge,bow00299,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
300,Coturnix coturnix,Coturnix_coturnix,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Common Quail,bow00300,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
303,Coturnix japonica,Coturnix_japonica,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Japanese Quail,bow00303,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
304,Coturnix pectoralis,Coturnix_pectoralis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Stubble Quail,bow00304,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
306,Coturnix coromandelica,Coturnix_coromandelica,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Rain Quail,bow00306,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
307,Coturnix delegorguei,Coturnix_delegorguei,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Harlequin Quail,bow00307,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
308,Coturnix ypsilophora,Coturnix_ypsilophora,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Brown Quail,bow00308,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
313,Coturnix chinensis,Coturnix_chinensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Blue Quail,bow00313,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
314,Anurophasis monorthonyx,Anurophasis_monorthonyx,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Snow Mountain Quail,bow00314,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
315,Perdicula asiatica,Perdicula_asiatica,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Jungle Bush-quail,bow00315,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
316,Perdicula argoondah,Perdicula_argoondah,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Rock Bush-quail,bow00316,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
317,Perdicula erythrorhyncha,Perdicula_erythrorhyncha,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Painted Bush-quail,bow00317,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
318,Perdicula manipurensis,Perdicula_manipurensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Manipur Bush-quail,bow00318,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
319,Xenoperdix udzungwensis,Xenoperdix_udzungwensis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Udzungwa Forest-partridge,bow00319,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
320,Arborophila torqueola,Arborophila_torqueola,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Hill Partridge,bow00320,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
321,Arborophila rufogularis,Arborophila_rufogularis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",Rufous-throated Partridge,bow00321,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
322,Arborophila atrogularis,Arborophila_atrogularis,Phasianidae,"Pheasants, Quail, Guineafowl","Pheasants, Quail, Guineafowl",White-cheeked Partridge,bow00322,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES,NONPASSERIFORMES,NONPASSERIFORMES
